Order,Level,Toolkit,Package,Class Name,Note,New Name
3542,3,TKXmlL,XmlMDataStd,XmlMDataStd_ExtStringListDriver,Ready,ExtStringListDriver1
3543,3,TKXmlL,XmlMDataStd,XmlMDataStd_GenericEmptyDriver,Ready,GenericEmptyDriver1
3544,3,TKXmlL,XmlMDataStd,XmlMDataStd_GenericExtStringDriver,Ready,GenericExtStringDriver1
3545,3,TKXmlL,XmlMDataStd,XmlMDataStd_IntPackedMapDriver,Ready,IntPackedMapDriver1
3546,3,TKXmlL,XmlMDataStd,XmlMDataStd_IntegerArrayDriver,Ready,IntegerArrayDriver1
3547,3,TKXmlL,XmlMDataStd,XmlMDataStd_IntegerDriver,Ready,IntegerDriver1
3548,3,TKXmlL,XmlMDataStd,XmlMDataStd_IntegerListDriver,Ready,IntegerListDriver1
3549,3,TKXmlL,XmlMDataStd,XmlMDataStd_NamedDataDriver,Ready,NamedDataDriver1
3550,3,TKXmlL,XmlMDataStd,XmlMDataStd_RealArrayDriver,Ready,RealArrayDriver1
3551,3,TKXmlL,XmlMDataStd,XmlMDataStd_RealDriver,Ready,RealDriver1
3552,3,TKXmlL,XmlMDataStd,XmlMDataStd_RealListDriver,Ready,RealListDriver1
3553,3,TKXmlL,XmlMDataStd,XmlMDataStd_ReferenceArrayDriver,Ready,ReferenceArrayDriver1
3554,3,TKXmlL,XmlMDataStd,XmlMDataStd_ReferenceListDriver,Ready,ReferenceListDriver1
3555,3,TKXmlL,XmlMDataStd,XmlMDataStd_TreeNodeDriver,Ready,TreeNodeDriver1
3556,3,TKXmlL,XmlMDataStd,XmlMDataStd_UAttributeDriver,Ready,UAttributeDriver1
3557,3,TKXmlL,XmlMDataStd,XmlMDataStd_VariableDriver,Ready,VariableDriver1
3558,3,TKXmlL,XmlMDocStd,XmlMDocStd_XLinkDriver,Ready,XLinkDriver1
3559,3,TKXmlL,XmlMFunction,XmlMFunction_FunctionDriver,Ready,FunctionDriver1
3560,3,TKXmlL,XmlMFunction,XmlMFunction_GraphNodeDriver,Ready,GraphNodeDriver2
3561,3,TKXmlL,XmlMFunction,XmlMFunction_ScopeDriver,Ready,ScopeDriver1
3562,3,TKXmlTObj,XmlTObjDrivers,XmlTObjDrivers_IntSparseArrayDriver,Ready,IntSparseArrayDriver1
3563,3,TKXmlTObj,XmlTObjDrivers,XmlTObjDrivers_ModelDriver,Ready,ModelDriver1
3564,3,TKXmlTObj,XmlTObjDrivers,XmlTObjDrivers_ObjectDriver,Ready,ObjectDriver1
3565,3,TKXmlTObj,XmlTObjDrivers,XmlTObjDrivers_ReferenceDriver,Ready,ReferenceDriver3
3566,3,TKXmlTObj,XmlTObjDrivers,XmlTObjDrivers_XYZDriver,Ready,XYZDriver1
3567,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_AssemblyItemRefDriver,Ready,AssemblyItemRefDriver1
3568,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_CentroidDriver,Ready,CentroidDriver1
3569,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_ColorDriver,Ready,ColorDriver1
3570,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_DatumDriver,Ready,DatumDriver1
3571,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_DimTolDriver,Ready,DimTolDriver1
3572,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_GraphNodeDriver,Ready,GraphNodeDriver3
3573,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_LengthUnitDriver,Ready,LengthUnitDriver1
3574,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_LocationDriver,Ready,LocationDriver
3575,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_MaterialDriver,Ready,MaterialDriver1
3576,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_NoteDriver,Ready,NoteDriver1
3577,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_VisMaterialDriver,Ready,VisMaterialDriver1
3578,3,TKXmlXCAF,XmlMXCAFDoc,XmlMXCAFDoc_VisMaterialToolDriver,Ready,VisMaterialToolDriver1
3579,3,TKernel,FSD,FSD_CmpFile,Ready,CmpFile
3580,3,TKernel,Message,Message_Level,Ready,Level
3581,3,TKernel,Message,Message_PrinterToReport,Ready,PrinterToReport
3582,3,TKernel,OSD,Launcher,Ready,Launcher1
3583,3,TKernel,OSD,OSD_Directory,Ready,Directory2
3584,3,TKernel,OSD,OSD_Exception_ACCESS_VIOLATION,Ready,Exception_ACCESS_VIOLATION
3585,3,TKernel,OSD,OSD_Exception_ARRAY_BOUNDS_EXCEEDED,Ready,Exception_ARRAY_BOUNDS_EXCEEDED
3586,3,TKernel,OSD,OSD_Exception_CTRL_BREAK,Ready,Exception_CTRL_BREAK
3587,3,TKernel,OSD,OSD_Exception_ILLEGAL_INSTRUCTION,Ready,Exception_ILLEGAL_INSTRUCTION
3588,3,TKernel,OSD,OSD_Exception_INT_OVERFLOW,Ready,Exception_INT_OVERFLOW
3589,3,TKernel,OSD,OSD_Exception_INVALID_DISPOSITION,Ready,Exception_INVALID_DISPOSITION
3590,3,TKernel,OSD,OSD_Exception_IN_PAGE_ERROR,Ready,Exception_IN_PAGE_ERROR
3591,3,TKernel,OSD,OSD_Exception_NONCONTINUABLE_EXCEPTION,Ready,Exception_NONCONTINUABLE_EXCEPTION
3592,3,TKernel,OSD,OSD_Exception_PRIV_INSTRUCTION,Ready,Exception_PRIV_INSTRUCTION
3593,3,TKernel,OSD,OSD_Exception_STACK_OVERFLOW,Ready,Exception_STACK_OVERFLOW
3594,3,TKernel,OSD,OSD_Exception_STATUS_NO_MEMORY,Ready,Exception_STATUS_NO_MEMORY
3595,3,TKernel,OSD,OSD_File,Ready,SystemFile
3596,3,TKernel,OSD,OSD_SIGBUS,Ready,SIGBUS
3597,3,TKernel,OSD,OSD_SIGHUP,Ready,SIGHUP
3598,3,TKernel,OSD,OSD_SIGILL,Ready,SIGILL
3599,3,TKernel,OSD,OSD_SIGINT,Ready,SIGINT
3600,3,TKernel,OSD,OSD_SIGKILL,Ready,SIGKILL
3601,3,TKernel,OSD,OSD_SIGQUIT,Ready,SIGQUIT
3602,3,TKernel,OSD,OSD_SIGSEGV,Ready,SIGSEGV
3603,3,TKernel,OSD,OSD_SIGSYS,Ready,SIGSYS
3604,3,TKernel,Quantity,Quantity_DateDefinitionError,Ready,DateDefinitionError
3605,3,TKernel,Quantity,Quantity_PeriodDefinitionError,Ready,PeriodDefinitionError
3606,3,TKernel,Standard,Standard_ConstructionError,Ready,ConstructionError
3607,3,TKernel,Standard,Standard_DimensionError,Ready,DimensionError
3608,3,TKernel,Standard,Standard_DivideByZero,Ready,DivideByZero
3609,3,TKernel,Standard,Standard_ImmutableObject,Ready,ImmutableObject
3610,3,TKernel,Standard,Standard_LicenseNotFound,Ready,LicenseNotFound
3611,3,TKernel,Standard,Standard_MultiplyDefined,Ready,MultiplyDefined
3612,3,TKernel,Standard,Standard_NoMoreObject,Ready,NoMoreObject
3613,3,TKernel,Standard,Standard_NoSuchObject,Ready,NoSuchObject
3614,3,TKernel,Standard,Standard_NotImplemented,Ready,NotImplemented
3615,3,TKernel,Standard,Standard_NullObject,Ready,NullObject
3616,3,TKernel,Standard,Standard_OutOfMemory,Ready,OutOfMemory
3617,3,TKernel,Standard,Standard_Overflow,Ready,Overflow
3618,3,TKernel,Standard,Standard_RangeError,Ready,RangeError
3619,3,TKernel,Standard,Standard_TypeMismatch,Ready,TypeMismatch
3620,3,TKernel,Standard,Standard_Underflow,Ready,Underflow
3621,3,TKernel,StdFail,StdFail_UndefinedDerivative,Ready,UndefinedDerivative2
3622,3,TKernel,StdFail,StdFail_UndefinedValue,Ready,UndefinedValue2
3623,3,TKernel,Storage,Storage_BucketOfPersistent,Ready,BucketOfPersistent1
3624,3,TKernel,Storage,Storage_StreamExtCharParityError,Ready,StreamExtCharParityError
3625,3,TKernel,Storage,Storage_StreamTypeMismatchError,Ready,StreamTypeMismatchError
3626,3,TKernel,Storage,Storage_StreamUnknownTypeError,Ready,StreamUnknownTypeError
3627,3,TKernel,Units,Units_MathSentence,Ready,MathSentence
3628,3,TKernel,Units,Units_Measurement,Ready,Measurement
3629,3,TKernel,Units,Units_ShiftedToken,Ready,ShiftedToken
3630,3,TKernel,Units,Units_Unit,Ready,Unit1
3631,3,TKernel,Units,Units_UnitSentence,Ready,UnitSentence
3632,3,TKernel,Units,Units_UnitsLexicon,Ready,UnitsLexicon
3633,3,Unknown,LDOMParser,LDOMParser,Ready,LDOMParser1
3634,4,TKBO,BOPAlgo,BOPAlgo_Algo,Ready,Algo
3635,4,TKBO,BOPAlgo,BOPAlgo_MakePeriodic,Ready,MakePeriodic
3636,4,TKBO,BOPDS,BOPDS_Curve,Ready,Curve15
3637,4,TKBO,BOPDS,BOPDS_IteratorSI,Ready,IteratorSI
3638,4,TKBO,IntTools,IntTools_TopolTool,Ready,TopolTool1
3639,4,TKBin,BinDrivers,BinDrivers_DocumentRetrievalDriver,Ready,DocumentRetrievalDriver3
3640,4,TKBin,BinDrivers,BinDrivers_DocumentStorageDriver,Ready,DocumentStorageDriver2
3641,4,TKBinTObj,BinTObjDrivers,BinTObjDrivers_DocumentRetrievalDriver,Ready,DocumentRetrievalDriver4
3642,4,TKBinTObj,BinTObjDrivers,BinTObjDrivers_DocumentStorageDriver,Ready,DocumentStorageDriver3
3643,4,TKBinXCAF,BinMXCAFDoc,BinMXCAFDoc_LocationDriver,Ready,LocationDriver1
3644,4,TKBinXCAF,BinMXCAFDoc,BinMXCAFDoc_NoteBinDataDriver,Ready,NoteBinDataDriver
3645,4,TKBinXCAF,BinMXCAFDoc,BinMXCAFDoc_NoteCommentDriver,Ready,NoteCommentDriver
3646,4,TKBool,TopOpeBRepDS,TopOpeBRepDS_SurfaceData,Ready,SurfaceData
3647,4,TKBool,TopOpeBRepDS,TopOpeBRepDS_SurfaceExplorer,Ready,SurfaceExplorer
3648,4,TKCAF,TNaming,TNaming_DeltaOnModification,Ready,DeltaOnModification1
3649,4,TKCDF,CDF,CDF_StoreList,Ready,StoreList
3650,4,TKCDF,CDM,CDM_Reference,Ready,Reference5
3651,4,TKCDF,LDOM,LDOM_Comment,Ready,Comment3
3652,4,TKCDF,LDOM,LDOM_Text,Ready,Text2
3653,4,TKCDF,PCDM,PCDM_DOMHeaderParser,Ready,DOMHeaderParser
3654,4,TKDEGLTF,RWGltf,RWGltf_MaterialCommon,Ready,MaterialCommon1
3655,4,TKDEGLTF,RWGltf,RWGltf_MaterialMetallicRoughness,Ready,MaterialMetallicRoughness
3656,4,TKDEGLTF,RWGltf,RWGltf_TriangulationReader,Ready,TriangulationReader1
3657,4,TKDEIGES,IGESAppli,IGESAppli_ElementResults,Ready,ElementResults
3658,4,TKDEIGES,IGESAppli,IGESAppli_NodalResults,Ready,NodalResults
3659,4,TKDEIGES,IGESBasic,IGESBasic_GroupWithoutBackP,Ready,GroupWithoutBackP
3660,4,TKDEIGES,IGESBasic,IGESBasic_Name,Ready,Name2
3661,4,TKDEIGES,IGESBasic,IGESBasic_OrderedGroup,Ready,OrderedGroup
3662,4,TKDEIGES,IGESBasic,IGESBasic_OrderedGroupWithoutBackP,Ready,OrderedGroupWithoutBackP
3663,4,TKDEIGES,IGESBasic,IGESBasic_SingleParent,Ready,SingleParent
3664,4,TKDEIGES,IGESBasic,IGESBasic_SingularSubfigure,Ready,SingularSubfigure
3665,4,TKDEIGES,IGESControl,IGESControl_Controller,Ready,Controller1
3666,4,TKDEIGES,IGESData,IGESData_FreeFormatEntity,Ready,FreeFormatEntity
3667,4,TKDEIGES,IGESData,IGESData_IGESReaderData,Ready,IGESReaderData
3668,4,TKDEIGES,IGESData,IGESData_NodeOfSpecificLib,Ready,NodeOfSpecificLib
3669,4,TKDEIGES,IGESData,IGESData_NodeOfWriterLib,Ready,NodeOfWriterLib
3670,4,TKDEIGES,IGESDimen,IGESDimen_AngularDimension,Ready,AngularDimension
3671,4,TKDEIGES,IGESDimen,IGESDimen_CurveDimension,Ready,CurveDimension
3672,4,TKDEIGES,IGESDimen,IGESDimen_DiameterDimension,Ready,DiameterDimension
3673,4,TKDEIGES,IGESDimen,IGESDimen_FlagNote,Ready,FlagNote
3674,4,TKDEIGES,IGESDimen,IGESDimen_GeneralLabel,Ready,GeneralLabel
3675,4,TKDEIGES,IGESDimen,IGESDimen_GeneralSymbol,Ready,GeneralSymbol
3676,4,TKDEIGES,IGESDimen,IGESDimen_LinearDimension,Ready,LinearDimension
3677,4,TKDEIGES,IGESDimen,IGESDimen_OrdinateDimension,Ready,OrdinateDimension
3678,4,TKDEIGES,IGESDimen,IGESDimen_PointDimension,Ready,PointDimension
3679,4,TKDEIGES,IGESDimen,IGESDimen_RadiusDimension,Ready,RadiusDimension
3680,4,TKDEIGES,IGESDraw,IGESDraw_LabelDisplay,Ready,LabelDisplay
3681,4,TKDEIGES,IGESDraw,IGESDraw_PerspectiveView,Ready,PerspectiveView
3682,4,TKDEIGES,IGESDraw,IGESDraw_SegmentedViewsVisible,Ready,SegmentedViewsVisible
3683,4,TKDEIGES,IGESDraw,IGESDraw_View,Ready,View2
3684,4,TKDEIGES,IGESDraw,IGESDraw_ViewsVisible,Ready,ViewsVisible
3685,4,TKDEIGES,IGESDraw,IGESDraw_ViewsVisibleWithAttr,Ready,ViewsVisibleWithAttr
3686,4,TKDEIGES,IGESGeom,IGESGeom_Point,Ready,Point10
3687,4,TKDEIGES,IGESGeom,IGESGeom_SurfaceOfRevolution,Ready,SurfaceOfRevolution1
3688,4,TKDEIGES,IGESGeom,IGESGeom_TransformationMatrix,Ready,TransformationMatrix
3689,4,TKDEIGES,IGESGeom,IGESGeom_TrimmedSurface,Ready,TrimmedSurface
3690,4,TKDEIGES,IGESGraph,IGESGraph_Color,Ready,Color3
3691,4,TKDEIGES,IGESGraph,IGESGraph_DefinitionLevel,Ready,DefinitionLevel
3692,4,TKDEIGES,IGESGraph,IGESGraph_LineFontDefPattern,Ready,LineFontDefPattern
3693,4,TKDEIGES,IGESGraph,IGESGraph_LineFontDefTemplate,Ready,LineFontDefTemplate
3694,4,TKDEIGES,IGESGraph,IGESGraph_TextDisplayTemplate,Ready,TextDisplayTemplate
3695,4,TKDEIGES,IGESSelect,IGESSelect_FileModifier,Ready,FileModifier
3696,4,TKDEIGES,IGESSelect,IGESSelect_IGESName,Ready,IGESName
3697,4,TKDEIGES,IGESSelect,IGESSelect_IGESTypeForm,Ready,IGESTypeForm
3698,4,TKDEIGES,IGESSelect,IGESSelect_SignColor,Ready,SignColor
3699,4,TKDEIGES,IGESSelect,IGESSelect_SignLevelNumber,Ready,SignLevelNumber
3700,4,TKDEIGES,IGESSelect,IGESSelect_SignStatus,Ready,SignStatus
3701,4,TKDEIGES,IGESSolid,IGESSolid_ManifoldSolid,Ready,ManifoldSolid
3702,4,TKDEIGES,IGESSolid,IGESSolid_SelectedComponent,Ready,SelectedComponent
3703,4,TKDESTEP,STEPControl,STEPControl_Controller,Ready,Controller2
3704,4,TKDESTEP,StepAP203,StepAP203_ChangeRequest,Ready,ChangeRequest
3705,4,TKDESTEP,StepAP203,StepAP203_StartRequest,Ready,StartRequest
3706,4,TKDESTEP,StepAP214,StepAP214_AppliedDateAssignment,Ready,AppliedDateAssignment
3707,4,TKDESTEP,StepAP214,StepAP214_AppliedGroupAssignment,Ready,AppliedGroupAssignment
3708,4,TKDESTEP,StepAP214,StepAP214_AppliedOrganizationAssignment,Ready,AppliedOrganizationAssignment
3709,4,TKDESTEP,StepAP214,StepAP214_AutoDesignActualDateAssignment,Ready,AutoDesignActualDateAssignment
3710,4,TKDESTEP,StepAP214,StepAP214_AutoDesignGroupAssignment,Ready,AutoDesignGroupAssignment
3711,4,TKDESTEP,StepAP214,StepAP214_AutoDesignNominalDateAssignment,Ready,AutoDesignNominalDateAssignment
3712,4,TKDESTEP,StepAP214,StepAP214_AutoDesignOrganizationAssignment,Ready,AutoDesignOrganizationAssignment
3713,4,TKDESTEP,StepAP242,StepAP242_ItemIdentifiedRepresentationUsage,Ready,ItemIdentifiedRepresentationUsage
3714,4,TKDESTEP,StepBasic,StepBasic_ActionAssignment,Ready,ActionAssignment
3715,4,TKDESTEP,StepBasic,StepBasic_ApprovalAssignment,Ready,ApprovalAssignment
3716,4,TKDESTEP,StepBasic,StepBasic_ApprovalDateTime,Ready,ApprovalDateTime
3717,4,TKDESTEP,StepBasic,StepBasic_ApprovalPersonOrganization,Ready,ApprovalPersonOrganization
3718,4,TKDESTEP,StepBasic,StepBasic_ApprovalRelationship,Ready,ApprovalRelationship
3719,4,TKDESTEP,StepBasic,StepBasic_CertificationAssignment,Ready,CertificationAssignment
3720,4,TKDESTEP,StepBasic,StepBasic_ContractAssignment,Ready,ContractAssignment
3721,4,TKDESTEP,StepBasic,StepBasic_DateAndTimeAssignment,Ready,DateAndTimeAssignment
3722,4,TKDESTEP,StepBasic,StepBasic_DigitalDocument,Ready,DigitalDocument
3723,4,TKDESTEP,StepBasic,StepBasic_DocumentFile,Ready,DocumentFile
3724,4,TKDESTEP,StepBasic,StepBasic_DocumentProductAssociation,Ready,DocumentProductAssociation
3725,4,TKDESTEP,StepBasic,StepBasic_DocumentReference,Ready,DocumentReference
3726,4,TKDESTEP,StepBasic,StepBasic_DocumentRelationship,Ready,DocumentRelationship
3727,4,TKDESTEP,StepBasic,StepBasic_DocumentRepresentationType,Ready,DocumentRepresentationType
3728,4,TKDESTEP,StepBasic,StepBasic_DocumentUsageConstraint,Ready,DocumentUsageConstraint
3729,4,TKDESTEP,StepBasic,StepBasic_ExternalIdentificationAssignment,Ready,ExternalIdentificationAssignment
3730,4,TKDESTEP,StepBasic,StepBasic_ExternallyDefinedItem,Ready,ExternallyDefinedItem
3731,4,TKDESTEP,StepBasic,StepBasic_GeneralPropertyAssociation,Ready,GeneralPropertyAssociation
3732,4,TKDESTEP,StepBasic,StepBasic_MeasureWithUnit,Ready,MeasureWithUnit
3733,4,TKDESTEP,StepBasic,StepBasic_PersonAndOrganizationAssignment,Ready,PersonAndOrganizationAssignment
3734,4,TKDESTEP,StepBasic,StepBasic_ProductConceptContext,Ready,ProductConceptContext
3735,4,TKDESTEP,StepBasic,StepBasic_ProductContext,Ready,ProductContext
3736,4,TKDESTEP,StepBasic,StepBasic_ProductDefinitionContext,Ready,ProductDefinitionContext
3737,4,TKDESTEP,StepBasic,StepBasic_ProductDefinitionEffectivity,Ready,ProductDefinitionEffectivity
3738,4,TKDESTEP,StepBasic,StepBasic_ProductDefinitionFormationRelationship,Ready,ProductDefinitionFormationRelationship
3739,4,TKDESTEP,StepBasic,StepBasic_ProductDefinitionFormationWithSpecifiedSource,Ready,ProductDefinitionFormationWithSpecifiedSource
3740,4,TKDESTEP,StepBasic,StepBasic_ProductDefinitionReference,Ready,ProductDefinitionReference
3741,4,TKDESTEP,StepBasic,StepBasic_ProductType,Ready,ProductType
3742,4,TKDESTEP,StepBasic,StepBasic_SecurityClassificationAssignment,Ready,SecurityClassificationAssignment
3743,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndAreaUnit,Ready,SiUnitAndAreaUnit
3744,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndLengthUnit,Ready,SiUnitAndLengthUnit
3745,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndMassUnit,Ready,SiUnitAndMassUnit
3746,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndPlaneAngleUnit,Ready,SiUnitAndPlaneAngleUnit
3747,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndRatioUnit,Ready,SiUnitAndRatioUnit
3748,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndSolidAngleUnit,Ready,SiUnitAndSolidAngleUnit
3749,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndThermodynamicTemperatureUnit,Ready,SiUnitAndThermodynamicTemperatureUnit
3750,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndTimeUnit,Ready,SiUnitAndTimeUnit
3751,4,TKDESTEP,StepBasic,StepBasic_SiUnitAndVolumeUnit,Ready,SiUnitAndVolumeUnit
3752,4,TKDESTEP,StepData,StepData_NodeOfWriterLib,Ready,NodeOfWriterLib1
3753,4,TKDESTEP,StepData,StepData_StepReaderData,Ready,StepReaderData
3754,4,TKDESTEP,StepElement,StepElement_AnalysisItemWithinRepresentation,Ready,AnalysisItemWithinRepresentation
3755,4,TKDESTEP,StepElement,StepElement_SurfaceSectionFieldConstant,Ready,SurfaceSectionFieldConstant
3756,4,TKDESTEP,StepElement,StepElement_UniformSurfaceSection,Ready,UniformSurfaceSection
3757,4,TKDESTEP,StepFEA,StepFEA_ConstantSurface3dElementCoordinateSystem,Ready,ConstantSurface3dElementCoordinateSystem
3758,4,TKDESTEP,StepFEA,StepFEA_ElementRepresentation,Ready,ElementRepresentation
3759,4,TKDESTEP,StepFEA,StepFEA_FeaAreaDensity,Ready,FeaAreaDensity
3760,4,TKDESTEP,StepFEA,StepFEA_FeaLinearElasticity,Ready,FeaLinearElasticity
3761,4,TKDESTEP,StepFEA,StepFEA_FeaMassDensity,Ready,FeaMassDensity
3762,4,TKDESTEP,StepFEA,StepFEA_FeaModel,Ready,FeaModel
3763,4,TKDESTEP,StepFEA,StepFEA_FeaMoistureAbsorption,Ready,FeaMoistureAbsorption
3764,4,TKDESTEP,StepFEA,StepFEA_FeaSecantCoefficientOfLinearThermalExpansion,Ready,FeaSecantCoefficientOfLinearThermalExpansion
3765,4,TKDESTEP,StepFEA,StepFEA_FeaShellBendingStiffness,Ready,FeaShellBendingStiffness
3766,4,TKDESTEP,StepFEA,StepFEA_FeaShellMembraneBendingCouplingStiffness,Ready,FeaShellMembraneBendingCouplingStiffness
3767,4,TKDESTEP,StepFEA,StepFEA_FeaShellMembraneStiffness,Ready,FeaShellMembraneStiffness
3768,4,TKDESTEP,StepFEA,StepFEA_FeaShellShearStiffness,Ready,FeaShellShearStiffness
3769,4,TKDESTEP,StepFEA,StepFEA_FeaTangentialCoefficientOfLinearThermalExpansion,Ready,FeaTangentialCoefficientOfLinearThermalExpansion
3770,4,TKDESTEP,StepFEA,StepFEA_NodeSet,Ready,NodeSet
3771,4,TKDESTEP,StepFEA,StepFEA_ParametricSurface3dElementCoordinateSystem,Ready,ParametricSurface3dElementCoordinateSystem
3772,4,TKDESTEP,StepFEA,StepFEA_SymmetricTensor23dMember,Ready,SymmetricTensor23dMember
3773,4,TKDESTEP,StepFEA,StepFEA_SymmetricTensor43dMember,Ready,SymmetricTensor43dMember
3774,4,TKDESTEP,StepGeom,StepGeom_Curve,Ready,Curve16
3775,4,TKDESTEP,StepGeom,StepGeom_Direction,Ready,Direction3
3776,4,TKDESTEP,StepGeom,StepGeom_GeomRepContextAndGlobUnitAssCtxAndGlobUncertaintyAssCtx,Ready,GeomRepContextAndGlobUnitAssCtxAndGlobUncertaintyAssCtx
3777,4,TKDESTEP,StepGeom,StepGeom_GeometricRepresentationContextAndGlobalUnitAssignedContext,Ready,GeometricRepresentationContextAndGlobalUnitAssignedContext
3778,4,TKDESTEP,StepGeom,StepGeom_GeometricRepresentationContextAndParametricRepresentationContext,Ready,GeometricRepresentationContextAndParametricRepresentationContext
3779,4,TKDESTEP,StepGeom,StepGeom_Point,Ready,Point11
3780,4,TKDESTEP,StepGeom,StepGeom_SuParameters,Ready,SuParameters
3781,4,TKDESTEP,StepGeom,StepGeom_Surface,Ready,Surface6
3782,4,TKDESTEP,StepKinematics,StepKinematics_KinematicTopologyStructure,Ready,KinematicTopologyStructure
3783,4,TKDESTEP,StepKinematics,StepKinematics_MechanismRepresentation,Ready,MechanismRepresentation
3784,4,TKDESTEP,StepKinematics,StepKinematics_ProductDefinitionKinematics,Ready,ProductDefinitionKinematics
3785,4,TKDESTEP,StepKinematics,StepKinematics_ProductDefinitionRelationshipKinematics,Ready,ProductDefinitionRelationshipKinematics
3786,4,TKDESTEP,StepRepr,StepRepr_CharacterizedRepresentation,Ready,CharacterizedRepresentation
3787,4,TKDESTEP,StepRepr,StepRepr_ConstructiveGeometryRepresentation,Ready,ConstructiveGeometryRepresentation
3788,4,TKDESTEP,StepRepr,StepRepr_DefinitionalRepresentation,Ready,DefinitionalRepresentation
3789,4,TKDESTEP,StepRepr,StepRepr_ExternallyDefinedRepresentation,Ready,ExternallyDefinedRepresentation
3790,4,TKDESTEP,StepRepr,StepRepr_MaterialProperty,Ready,MaterialProperty
3791,4,TKDESTEP,StepRepr,StepRepr_ProductDefinitionShape,Ready,ProductDefinitionShape
3792,4,TKDESTEP,StepRepr,StepRepr_ProductDefinitionUsage,Ready,ProductDefinitionUsage
3793,4,TKDESTEP,StepRepr,StepRepr_PropertyDefinitionRelationship,Ready,PropertyDefinitionRelationship
3794,4,TKDESTEP,StepRepr,StepRepr_PropertyDefinitionRepresentation,Ready,PropertyDefinitionRepresentation
3795,4,TKDESTEP,StepRepr,StepRepr_RepresentationMap,Ready,RepresentationMap
3796,4,TKDESTEP,StepRepr,StepRepr_RepresentationRelationship,Ready,RepresentationRelationship
3797,4,TKDESTEP,StepRepr,StepRepr_StructuralResponseProperty,Ready,StructuralResponseProperty
3798,4,TKDESTEP,StepRepr,StepRepr_SuppliedPartRelationship,Ready,SuppliedPartRelationship
3799,4,TKDESTEP,StepRepr,StepRepr_ValueRange,Ready,ValueRange
3800,4,TKDESTEP,StepRepr,StepRepr_ValueRepresentationItem,Ready,ValueRepresentationItem
3801,4,TKDESTEP,StepSelect,StepSelect_FileModifier,Ready,FileModifier1
3802,4,TKDESTEP,StepShape,StepShape_ConnectedEdgeSet,Ready,ConnectedEdgeSet
3803,4,TKDESTEP,StepShape,StepShape_ConnectedFaceSet,Ready,ConnectedFaceSet
3804,4,TKDESTEP,StepShape,StepShape_ConnectedFaceShapeRepresentation,Ready,ConnectedFaceShapeRepresentation
3805,4,TKDESTEP,StepShape,StepShape_EdgeBasedWireframeModel,Ready,EdgeBasedWireframeModel
3806,4,TKDESTEP,StepShape,StepShape_Face,Ready,Face1
3807,4,TKDESTEP,StepShape,StepShape_FaceBasedSurfaceModel,Ready,FaceBasedSurfaceModel
3808,4,TKDESTEP,StepShape,StepShape_GeometricSet,Ready,GeometricSet
3809,4,TKDESTEP,StepShape,StepShape_Loop,Ready,Loop1
3810,4,TKDESTEP,StepShape,StepShape_Path,Ready,Path
3811,4,TKDESTEP,StepShape,StepShape_ShapeRepresentation,Ready,ShapeRepresentation
3812,4,TKDESTEP,StepShape,StepShape_ShellBasedSurfaceModel,Ready,ShellBasedSurfaceModel
3813,4,TKDESTEP,StepShape,StepShape_SolidModel,Ready,SolidModel
3814,4,TKDESTEP,StepShape,StepShape_Vertex,Ready,Vertex3
3815,4,TKDESTEP,StepVisual,StepVisual_AnnotationOccurrence,Ready,AnnotationOccurrence
3816,4,TKDESTEP,StepVisual,StepVisual_CameraModel,Ready,CameraModel
3817,4,TKDESTEP,StepVisual,StepVisual_CameraModelD3MultiClippingIntersection,Ready,CameraModelD3MultiClippingIntersection
3818,4,TKDESTEP,StepVisual,StepVisual_CameraModelD3MultiClippingUnion,Ready,CameraModelD3MultiClippingUnion
3819,4,TKDESTEP,StepVisual,StepVisual_CompositeText,Ready,CompositeText
3820,4,TKDESTEP,StepVisual,StepVisual_DraughtingCallout,Ready,DraughtingCallout
3821,4,TKDESTEP,StepVisual,StepVisual_DraughtingModel,Ready,DraughtingModel
3822,4,TKDESTEP,StepVisual,StepVisual_DraughtingPreDefinedColour,Ready,DraughtingPreDefinedColour
